"mmsi","year","month","hours","kir","post","date"
510054000,2012,9,22.5116666666667,FALSE,FALSE,2012-09-01
432845000,2012,9,9.31833333333334,FALSE,FALSE,2012-09-01
432726000,2013,2,2.1775,FALSE,FALSE,2013-02-01
431817000,2015,1,3.58555555555556,FALSE,TRUE,2015-01-01
416226700,2013,2,4.5175,FALSE,FALSE,2013-02-01
538060015,2012,9,17.2531944444444,FALSE,FALSE,2012-09-01
432738000,2012,9,6.05875,FALSE,FALSE,2012-09-01
431866000,2012,9,28.2456944444444,FALSE,FALSE,2012-09-01
431380000,2012,9,206.683055555556,FALSE,FALSE,2012-09-01
538060016,2012,9,28.7565277777778,FALSE,FALSE,2012-09-01
367179000,2012,12,4.89486111111111,FALSE,FALSE,2012-12-01
432549100,2012,12,2.51138888888889,FALSE,FALSE,2012-12-01
440802000,2012,8,638.769166666667,FALSE,FALSE,2012-08-01
431101320,2012,8,259.895138888889,FALSE,FALSE,2012-08-01
431487000,2012,8,40.8548611111111,FALSE,FALSE,2012-08-01
431795000,2012,8,101.259722222222,FALSE,FALSE,2012-08-01
412695580,2012,8,446.552916666667,FALSE,FALSE,2012-08-01
412420796,2012,8,407.250694444444,FALSE,FALSE,2012-08-01
431380000,2012,8,741.290138888889,FALSE,FALSE,2012-08-01
416238700,2012,8,1.12791666666667,FALSE,FALSE,2012-08-01
440796000,2012,8,673.677083333333,FALSE,FALSE,2012-08-01
431070000,2012,8,664.365,FALSE,FALSE,2012-08-01
432549100,2012,8,28.9098611111111,FALSE,FALSE,2012-08-01
538060017,2012,8,5.45013888888889,FALSE,FALSE,2012-08-01
440583000,2012,8,15.3947222222222,FALSE,FALSE,2012-08-01
431155000,2012,8,23.275,FALSE,FALSE,2012-08-01
538060007,2012,8,31.6145833333333,FALSE,FALSE,2012-08-01
416237500,2012,8,42.2394444444444,FALSE,FALSE,2012-08-01
431100850,2012,8,6.13,FALSE,FALSE,2012-08-01
431828000,2012,12,3.03472222222222,FALSE,FALSE,2012-12-01
538060008,2012,8,11.0363888888889,FALSE,FALSE,2012-08-01
440802000,2012,7,713.859444444444,FALSE,FALSE,2012-07-01
431866000,2012,7,15.7918055555556,FALSE,FALSE,2012-07-01
538060015,2012,7,52.69,FALSE,FALSE,2012-07-01
538060017,2012,7,68.7727777777778,FALSE,FALSE,2012-07-01
440946000,2012,7,729.901388888889,FALSE,FALSE,2012-07-01
735057587,2012,7,11.6476388888889,FALSE,FALSE,2012-07-01
440731000,2012,7,728.011527777778,FALSE,FALSE,2012-07-01
440944000,2012,7,637.634861111111,FALSE,FALSE,2012-07-01
432411000,2012,6,273.691944444445,FALSE,FALSE,2012-06-01
366270000,2012,6,474.506666666667,FALSE,FALSE,2012-06-01
431487000,2012,6,335.303194444444,FALSE,FALSE,2012-06-01
431693000,2012,6,212.558888888889,FALSE,FALSE,2012-06-01
441584000,2012,6,683.784305555556,FALSE,FALSE,2012-06-01
440946000,2012,6,688.975555555556,FALSE,FALSE,2012-06-01
441072000,2012,6,640.734166666667,FALSE,FALSE,2012-06-01
440659000,2012,6,627.474583333333,FALSE,FALSE,2012-06-01
440707000,2012,6,578.757777777778,FALSE,FALSE,2012-06-01
431932000,2012,7,2.98666666666667,FALSE,FALSE,2012-07-01
431935000,2012,7,259.775972222222,FALSE,FALSE,2012-07-01
431447000,2012,7,34.5788888888889,FALSE,FALSE,2012-07-01
431914000,2012,7,348.817361111111,FALSE,FALSE,2012-07-01
431100850,2012,6,87.4868055555555,FALSE,FALSE,2012-06-01
431801000,2012,6,371.903055555556,FALSE,FALSE,2012-06-01
431722000,2012,6,311.042777777778,FALSE,FALSE,2012-06-01
431828000,2012,6,336.270138888889,FALSE,FALSE,2012-06-01
431769000,2012,6,176.227916666667,FALSE,FALSE,2012-06-01
431693000,2012,8,132.360138888889,FALSE,FALSE,2012-08-01
432845000,2012,6,40.4102777777778,FALSE,FALSE,2012-06-01
431768000,2012,7,374.425,FALSE,FALSE,2012-07-01
538060008,2012,7,15.5666666666667,FALSE,FALSE,2012-07-01
432738000,2012,7,6.91013888888889,FALSE,FALSE,2012-07-01
440706000,2012,7,275.11,FALSE,FALSE,2012-07-01
431812000,2012,6,11.4893055555556,FALSE,FALSE,2012-06-01
432685000,2012,6,8.33888888888889,FALSE,FALSE,2012-06-01
440640000,2012,6,15.3106944444444,FALSE,FALSE,2012-06-01
440280000,2012,6,210.032638888889,FALSE,FALSE,2012-06-01
432845000,2012,7,18.1661111111111,FALSE,FALSE,2012-07-01
440772000,2012,5,608.766944444444,FALSE,FALSE,2012-05-01
440707000,2012,5,545.679305555556,FALSE,FALSE,2012-05-01
431914000,2012,5,293.988194444445,FALSE,FALSE,2012-05-01
431769000,2012,5,83.2222222222222,FALSE,FALSE,2012-05-01
431725000,2012,5,568.46,FALSE,FALSE,2012-05-01
431070000,2012,5,590.817083333333,FALSE,FALSE,2012-05-01
431206000,2012,5,581.844861111111,FALSE,FALSE,2012-05-01
431253000,2012,5,584.549027777778,FALSE,FALSE,2012-05-01
441584000,2012,5,681.489166666667,FALSE,FALSE,2012-05-01
432438000,2012,5,34.3291666666667,FALSE,FALSE,2012-05-01
538060008,2012,5,19.3845833333333,FALSE,FALSE,2012-05-01
431595000,2012,5,17.1509722222222,FALSE,FALSE,2012-05-01
431159000,2012,6,12.6884722222222,FALSE,FALSE,2012-06-01
366270000,2012,4,367.589027777778,FALSE,FALSE,2012-04-01
431206000,2012,4,694.92625,FALSE,FALSE,2012-04-01
440772000,2012,4,680.880972222222,FALSE,FALSE,2012-04-01
440796000,2012,4,687.817361111111,FALSE,FALSE,2012-04-01
431828000,2012,4,13.1126388888889,FALSE,FALSE,2012-04-01
440946000,2012,4,374.122777777778,FALSE,FALSE,2012-04-01
440640000,2012,4,17.7208333333333,FALSE,FALSE,2012-04-01
432487000,2012,4,35.6773611111111,FALSE,FALSE,2012-04-01
431331000,2012,5,7.12833333333333,FALSE,FALSE,2012-05-01
432261000,2012,5,15.3622222222222,FALSE,FALSE,2012-05-01
431932000,2012,5,9.28791666666667,FALSE,FALSE,2012-05-01
431331000,2012,3,9.89416666666667,FALSE,FALSE,2012-03-01
431399000,2012,3,2.17069444444444,FALSE,FALSE,2012-03-01
441072000,2012,3,554.20375,FALSE,FALSE,2012-03-01
432410000,2012,3,37.8955555555556,FALSE,FALSE,2012-03-01
431379000,2012,3,611.282083333333,FALSE,FALSE,2012-03-01
431795000,2012,3,103.902916666667,FALSE,FALSE,2012-03-01
440944000,2012,3,574.07625,FALSE,FALSE,2012-03-01
440946000,2012,3,521.285277777778,FALSE,FALSE,2012-03-01
538060016,2012,3,30.9241666666667,FALSE,FALSE,2012-03-01
432685000,2012,4,19.3230555555556,FALSE,FALSE,2012-04-01
529004000,2012,4,16.2402777777778,TRUE,FALSE,2012-04-01
431159000,2012,5,5.84,FALSE,FALSE,2012-05-01
538060017,2012,4,33.6031944444444,FALSE,FALSE,2012-04-01
432410000,2012,4,16.4480555555556,FALSE,FALSE,2012-04-01
431812000,2012,4,16.5788888888889,FALSE,FALSE,2012-04-01
431812000,2012,3,107.310555555556,FALSE,FALSE,2012-03-01
440583000,2012,2,37.90625,FALSE,FALSE,2012-02-01
431100850,2012,2,44.4208333333333,FALSE,FALSE,2012-02-01
440946000,2012,2,479.768611111111,FALSE,FALSE,2012-02-01
576363000,2012,2,533.183333333333,FALSE,FALSE,2012-02-01
440885000,2012,2,437.309583333333,FALSE,FALSE,2012-02-01
444095214,2012,2,370.484166666667,FALSE,FALSE,2012-02-01
366270000,2012,2,284.914166666667,FALSE,FALSE,2012-02-01
431171000,2012,2,92.2322222222222,FALSE,FALSE,2012-02-01
538060008,2012,2,101.375555555556,FALSE,FALSE,2012-02-01
431100850,2012,5,3.82513888888889,FALSE,FALSE,2012-05-01
432738000,2012,3,157.219444444444,FALSE,FALSE,2012-03-01
431812000,2012,2,45.3870833333333,FALSE,FALSE,2012-02-01
432549100,2012,2,107.809722222222,FALSE,FALSE,2012-02-01
431159000,2012,2,111.415555555556,FALSE,FALSE,2012-02-01
431866000,2012,2,32.8122222222222,FALSE,FALSE,2012-02-01
432685000,2012,3,62.0911111111111,FALSE,FALSE,2012-03-01
431100850,2012,3,47.4504166666667,FALSE,FALSE,2012-03-01
431932000,2012,3,205.810833333333,FALSE,FALSE,2012-03-01
451004112,2012,2,29.3608333333333,FALSE,FALSE,2012-02-01
432685000,2012,2,2.44472222222222,FALSE,FALSE,2012-02-01
431253000,2012,2,320.36125,FALSE,FALSE,2012-02-01
432726000,2012,2,14.8184722222222,FALSE,FALSE,2012-02-01
431768000,2012,3,66.8490277777778,FALSE,FALSE,2012-03-01
538060008,2012,3,75.6134722222222,FALSE,FALSE,2012-03-01
451004112,2012,1,43.1926388888889,FALSE,FALSE,2012-01-01
538060007,2012,1,167.139444444445,FALSE,FALSE,2012-01-01
440885000,2012,1,442.674305555555,FALSE,FALSE,2012-01-01
431914000,2012,1,152.20875,FALSE,FALSE,2012-01-01
366270000,2012,1,203.612361111111,FALSE,FALSE,2012-01-01
432549100,2012,1,78.5327777777778,FALSE,FALSE,2012-01-01
441029000,2012,1,544.423611111111,FALSE,FALSE,2012-01-01
432738000,2012,1,93.9170833333334,FALSE,FALSE,2012-01-01
431787000,2012,1,30.7086111111111,FALSE,FALSE,2012-01-01
431828000,2012,1,117.388888888889,FALSE,FALSE,2012-01-01
431932000,2012,1,62.20875,FALSE,FALSE,2012-01-01
735057638,2012,1,0.07375,FALSE,FALSE,2012-01-01
432685000,2016,10,90.6463888888889,FALSE,TRUE,2016-10-01
366270000,2016,10,255.60625,FALSE,TRUE,2016-10-01
432411000,2016,10,565.880972222222,FALSE,TRUE,2016-10-01
111111777,2016,10,159.567916666667,FALSE,TRUE,2016-10-01
510065000,2016,10,406.842916666667,FALSE,TRUE,2016-10-01
412328731,2016,10,158.876944444444,FALSE,TRUE,2016-10-01
412371182,2016,10,154.996111111111,FALSE,TRUE,2016-10-01
431866000,2016,10,94.1788888888889,FALSE,TRUE,2016-10-01
431399000,2016,10,161.266666666667,FALSE,TRUE,2016-10-01
431308000,2016,10,122.733333333333,FALSE,TRUE,2016-10-01
412420905,2016,10,621.684861111111,FALSE,TRUE,2016-10-01
431600275,2016,10,636.910833333333,FALSE,TRUE,2016-10-01
412329403,2016,10,649.187638888889,FALSE,TRUE,2016-10-01
520137000,2016,10,428.977777777778,FALSE,TRUE,2016-10-01
412420435,2016,10,695.811805555555,FALSE,TRUE,2016-10-01
416119800,2016,10,649.150694444445,FALSE,TRUE,2016-10-01
416232500,2016,10,723.0575,FALSE,TRUE,2016-10-01
577308000,2016,10,722.211944444444,FALSE,TRUE,2016-10-01
412270059,2016,10,622.294305555556,FALSE,TRUE,2016-10-01
416176700,2016,10,689.40625,FALSE,TRUE,2016-10-01
416091900,2016,10,131.391666666667,FALSE,TRUE,2016-10-01
416306430,2016,10,679.11875,FALSE,TRUE,2016-10-01
412201818,2016,10,623.559722222222,FALSE,TRUE,2016-10-01
416306451,2016,10,544.297916666667,FALSE,TRUE,2016-10-01
576699000,2016,10,647.429722222222,FALSE,TRUE,2016-10-01
412420915,2016,10,419.627638888889,FALSE,TRUE,2016-10-01
576847000,2016,10,667.047777777778,FALSE,TRUE,2016-10-01
412331123,2016,10,544.091111111111,FALSE,TRUE,2016-10-01
412685210,2016,10,691.242361111111,FALSE,TRUE,2016-10-01
431171000,2016,10,210.992916666667,FALSE,TRUE,2016-10-01
412676430,2016,10,126.457083333333,FALSE,TRUE,2016-10-01
412440031,2016,10,585.86875,FALSE,TRUE,2016-10-01
520271000,2016,10,131.125694444444,FALSE,TRUE,2016-10-01
367571490,2016,10,65.4125,FALSE,TRUE,2016-10-01
577309000,2016,10,666.312777777778,FALSE,TRUE,2016-10-01
338540000,2016,10,118.413888888889,FALSE,TRUE,2016-10-01
431500430,2016,10,415.204444444444,FALSE,TRUE,2016-10-01
412370008,2016,10,635.627083333333,FALSE,TRUE,2016-10-01
416003955,2016,10,248.513472222222,FALSE,TRUE,2016-10-01
553111790,2016,10,137.891388888889,FALSE,TRUE,2016-10-01
412420914,2016,10,495.119305555556,FALSE,TRUE,2016-10-01
338394000,2016,10,88.57375,FALSE,TRUE,2016-10-01
416123900,2016,10,469.411527777778,FALSE,TRUE,2016-10-01
412331027,2016,10,666.103888888889,FALSE,TRUE,2016-10-01
412677470,2016,10,718.414861111111,FALSE,TRUE,2016-10-01
412217991,2016,10,264.558055555556,FALSE,TRUE,2016-10-01
412420796,2016,10,495.027638888889,FALSE,TRUE,2016-10-01
548924000,2016,10,246.148611111111,FALSE,TRUE,2016-10-01
416238800,2016,10,156.262638888889,FALSE,TRUE,2016-10-01
416016600,2016,10,285.187083333333,FALSE,TRUE,2016-10-01
553111733,2016,10,225.416805555556,FALSE,TRUE,2016-10-01
412371181,2016,9,137.402222222222,FALSE,TRUE,2016-09-01
431671000,2016,9,96.5377777777778,FALSE,TRUE,2016-09-01
412328731,2016,9,14.0922222222222,FALSE,TRUE,2016-09-01
529004000,2016,9,282.79125,TRUE,TRUE,2016-09-01
431159000,2016,9,132.805555555556,FALSE,TRUE,2016-09-01
432726000,2016,9,274.327638888889,FALSE,TRUE,2016-09-01
553111759,2016,9,267.770277777778,FALSE,TRUE,2016-09-01
412420848,2016,9,514.335277777778,FALSE,TRUE,2016-09-01
412463901,2016,9,670.220277777778,FALSE,TRUE,2016-09-01
577145000,2016,9,493.457083333333,FALSE,TRUE,2016-09-01
431700970,2016,9,526.784027777778,FALSE,TRUE,2016-09-01
416002545,2016,9,475.268055555556,FALSE,TRUE,2016-09-01
412326972,2016,9,605.076111111111,FALSE,TRUE,2016-09-01
412420851,2016,9,628.364305555556,FALSE,TRUE,2016-09-01
412209233,2016,9,672.360138888889,FALSE,TRUE,2016-09-01
412420985,2016,9,715.207638888889,FALSE,TRUE,2016-09-01
416091900,2016,9,563.038194444444,FALSE,TRUE,2016-09-01
412420197,2016,9,615.674027777778,FALSE,TRUE,2016-09-01
412200116,2016,9,652.868888888889,FALSE,TRUE,2016-09-01
412329416,2016,9,614.182083333333,FALSE,TRUE,2016-09-01
412201817,2016,9,713.441111111111,FALSE,TRUE,2016-09-01
431935000,2016,9,108.505694444444,FALSE,TRUE,2016-09-01
412331032,2016,9,622.560555555556,FALSE,TRUE,2016-09-01
412440031,2016,9,617.960833333333,FALSE,TRUE,2016-09-01
416631000,2016,9,612.377222222222,FALSE,TRUE,2016-09-01
431171000,2016,9,149.378888888889,FALSE,TRUE,2016-09-01
412200079,2016,9,560.130555555556,FALSE,TRUE,2016-09-01
431487000,2016,9,63.4852777777778,FALSE,TRUE,2016-09-01
416002768,2016,9,23.01625,FALSE,TRUE,2016-09-01
577309000,2016,9,373.039027777778,FALSE,TRUE,2016-09-01
416232600,2016,9,696.265833333333,FALSE,TRUE,2016-09-01
412326798,2016,9,581.491805555555,FALSE,TRUE,2016-09-01
440822000,2016,9,231.017777777778,FALSE,TRUE,2016-09-01
431500430,2016,9,320.018194444444,FALSE,TRUE,2016-09-01
338540000,2016,9,206.720138888889,FALSE,TRUE,2016-09-01
412420911,2016,9,373.044305555556,FALSE,TRUE,2016-09-01
416193900,2016,9,358.877361111111,FALSE,TRUE,2016-09-01
440339000,2016,9,657.816666666667,FALSE,TRUE,2016-09-01
538060008,2016,9,193.735833333333,FALSE,TRUE,2016-09-01
520225000,2016,9,531.070416666667,FALSE,TRUE,2016-09-01
510056000,2016,9,193.083888888889,FALSE,TRUE,2016-09-01
440885000,2016,9,487.386111111111,FALSE,TRUE,2016-09-01
416069700,2016,9,99.8643055555556,FALSE,TRUE,2016-09-01
529435000,2016,9,163.049722222222,TRUE,TRUE,2016-09-01
367571490,2016,9,310.723333333333,FALSE,TRUE,2016-09-01
416004268,2016,9,370.757361111111,FALSE,TRUE,2016-09-01
416123900,2016,9,506.369305555556,FALSE,TRUE,2016-09-01
431206000,2016,9,68.5706944444444,FALSE,TRUE,2016-09-01
412420796,2016,9,655.578472222222,FALSE,TRUE,2016-09-01
412371207,2016,9,642.680694444444,FALSE,TRUE,2016-09-01
416234800,2016,9,116.187638888889,FALSE,TRUE,2016-09-01
412691530,2016,9,571.162361111111,FALSE,TRUE,2016-09-01
412371198,2016,9,564.733333333333,FALSE,TRUE,2016-09-01
416240900,2016,9,168.033472222222,FALSE,TRUE,2016-09-01
412371197,2016,9,471.872083333333,FALSE,TRUE,2016-09-01
412676580,2016,9,536.744722222222,FALSE,TRUE,2016-09-01
412439607,2016,9,51.1919444444444,FALSE,TRUE,2016-09-01
416231500,2016,9,585.547222222222,FALSE,TRUE,2016-09-01
416003089,2016,9,594.654027777778,FALSE,TRUE,2016-09-01
416154700,2016,9,613.31625,FALSE,TRUE,2016-09-01
416000235,2016,9,596.570972222222,FALSE,TRUE,2016-09-01
431600275,2016,9,548.579305555556,FALSE,TRUE,2016-09-01
548051500,2016,9,123.028611111111,FALSE,TRUE,2016-09-01
432942000,2016,9,628.120555555555,FALSE,TRUE,2016-09-01
553111734,2016,9,116.752361111111,FALSE,TRUE,2016-09-01
553111736,2016,9,62.5998611111111,FALSE,TRUE,2016-09-01
431100030,2016,9,8.27583333333333,FALSE,TRUE,2016-09-01
432708000,2016,9,295.805416666667,FALSE,TRUE,2016-09-01
412439604,2016,9,361.412777777778,FALSE,TRUE,2016-09-01
412331122,2016,9,228.596666666667,FALSE,TRUE,2016-09-01
455359000,2016,9,251.504861111111,FALSE,TRUE,2016-09-01
538060016,2016,9,47.6059722222222,FALSE,TRUE,2016-09-01
455359000,2016,10,421.896666666667,FALSE,TRUE,2016-10-01
553111756,2016,10,109.530138888889,FALSE,TRUE,2016-10-01
553111771,2016,10,233.741111111111,FALSE,TRUE,2016-10-01
538060019,2016,10,125.735,FALSE,TRUE,2016-10-01
412217989,2016,10,44.6676388888889,FALSE,TRUE,2016-10-01
455360000,2016,10,398.340138888889,FALSE,TRUE,2016-10-01
416226600,2016,10,635.048611111111,FALSE,TRUE,2016-10-01
412691520,2016,10,549.913194444444,FALSE,TRUE,2016-10-01
431487000,2016,10,68.1741666666667,FALSE,TRUE,2016-10-01
520130000,2016,10,277.500416666667,FALSE,TRUE,2016-10-01
416154700,2016,10,387.063611111111,FALSE,TRUE,2016-10-01
367738980,2016,10,273.088472222222,FALSE,TRUE,2016-10-01
416199800,2016,10,330.099305555556,FALSE,TRUE,2016-10-01
412679210,2016,10,546.194583333333,FALSE,TRUE,2016-10-01
557005700,2016,10,159.714166666667,FALSE,TRUE,2016-10-01
416076700,2016,10,471.649861111111,FALSE,TRUE,2016-10-01
416237500,2016,10,171.04625,FALSE,TRUE,2016-10-01
412371181,2016,10,64.3798611111111,FALSE,TRUE,2016-10-01
412331063,2016,9,263.716666666667,FALSE,TRUE,2016-09-01
431331000,2016,10,96.0626388888889,FALSE,TRUE,2016-10-01
431501404,2016,10,73.2556944444444,FALSE,TRUE,2016-10-01
416175800,2016,10,142.90375,FALSE,TRUE,2016-10-01
431817000,2016,10,128.555833333333,FALSE,TRUE,2016-10-01
538060015,2016,10,78.7534722222222,FALSE,TRUE,2016-10-01
510054000,2016,10,167.989305555556,FALSE,TRUE,2016-10-01
553111788,2016,10,166.978055555556,FALSE,TRUE,2016-10-01
413320530,2016,9,11.0097222222222,FALSE,TRUE,2016-09-01
432626000,2016,5,402.530138888889,FALSE,TRUE,2016-05-01
416002195,2016,5,427.211805555556,FALSE,TRUE,2016-05-01
416500000,2016,5,86.7886111111111,FALSE,TRUE,2016-05-01
412270001,2016,5,282.405,FALSE,TRUE,2016-05-01
412420876,2016,5,448.230972222222,FALSE,TRUE,2016-05-01
412440031,2016,5,622.697638888889,FALSE,TRUE,2016-05-01
548905000,2016,5,116.140694444444,FALSE,TRUE,2016-05-01
412420985,2016,5,637.250416666667,FALSE,TRUE,2016-05-01
366020000,2016,5,49.3147222222222,FALSE,TRUE,2016-05-01
416052600,2016,5,442.537638888889,FALSE,TRUE,2016-05-01
510068000,2016,5,151.240972222222,FALSE,TRUE,2016-05-01
412371206,2016,5,655.229861111111,FALSE,TRUE,2016-05-01
557005600,2016,5,142.247777777778,FALSE,TRUE,2016-05-01
533111749,2016,5,78.1755555555556,FALSE,TRUE,2016-05-01
412439607,2016,5,79.7791666666667,FALSE,TRUE,2016-05-01
553111733,2016,5,183.800416666667,FALSE,TRUE,2016-05-01
416084500,2016,5,582.843611111111,FALSE,TRUE,2016-05-01
431812000,2016,5,131.816111111111,FALSE,TRUE,2016-05-01
432438000,2016,5,251.944722222222,FALSE,TRUE,2016-05-01
431866000,2016,5,121.154722222222,FALSE,TRUE,2016-05-01
412371182,2016,5,103.894861111111,FALSE,TRUE,2016-05-01
431686000,2016,5,127.325138888889,FALSE,TRUE,2016-05-01
431725000,2016,5,584.301944444444,FALSE,TRUE,2016-05-01
431700200,2016,5,684.289166666667,FALSE,TRUE,2016-05-01
431700030,2016,5,624.314861111111,FALSE,TRUE,2016-05-01
431702850,2016,5,654.634444444444,FALSE,TRUE,2016-05-01
431251000,2016,5,421.336388888889,FALSE,TRUE,2016-05-01
432942000,2016,5,559.2225,FALSE,TRUE,2016-05-01
577308000,2016,5,468.304305555556,FALSE,TRUE,2016-05-01
412331029,2016,5,488.948611111111,FALSE,TRUE,2016-05-01
441584000,2016,5,410.2925,FALSE,TRUE,2016-05-01
416342000,2016,5,615.480138888889,FALSE,TRUE,2016-05-01
412200079,2016,5,640.504861111111,FALSE,TRUE,2016-05-01
431680000,2016,5,258.986944444444,FALSE,TRUE,2016-05-01
416004369,2016,5,598.488333333333,FALSE,TRUE,2016-05-01
431101320,2016,5,504.529583333333,FALSE,TRUE,2016-05-01
431828000,2016,5,274.482222222222,FALSE,TRUE,2016-05-01
431253000,2016,5,591.1675,FALSE,TRUE,2016-05-01
416003074,2016,5,388.410416666667,FALSE,TRUE,2016-05-01
412331123,2016,5,679.637777777778,FALSE,TRUE,2016-05-01
431487000,2016,5,223.742916666667,FALSE,TRUE,2016-05-01
416003955,2016,5,507.724444444444,FALSE,TRUE,2016-05-01
412460279,2016,5,280.095,FALSE,TRUE,2016-05-01
416697000,2016,5,464.329861111111,FALSE,TRUE,2016-05-01
455359000,2016,5,283.082361111111,FALSE,TRUE,2016-05-01
416234800,2016,5,83.5484722222222,FALSE,TRUE,2016-05-01
416004043,2016,5,367.18375,FALSE,TRUE,2016-05-01
412326882,2016,5,588.861388888889,FALSE,TRUE,2016-05-01
416226600,2016,5,578.875138888889,FALSE,TRUE,2016-05-01
416176700,2016,5,630.646805555556,FALSE,TRUE,2016-05-01
520176000,2016,5,589.340277777778,FALSE,TRUE,2016-05-01
416004214,2016,5,378.710555555556,FALSE,TRUE,2016-05-01
412463901,2016,5,423.207083333333,FALSE,TRUE,2016-05-01
412463904,2016,5,263.716944444444,FALSE,TRUE,2016-05-01
416004158,2016,5,472.041666666667,FALSE,TRUE,2016-05-01
416076700,2016,5,564.108472222222,FALSE,TRUE,2016-05-01
412331063,2016,5,517.275,FALSE,TRUE,2016-05-01
548924000,2016,5,207.038472222222,FALSE,TRUE,2016-05-01
413379250,2016,9,45.8695833333333,FALSE,TRUE,2016-09-01
557005500,2016,9,12.6023611111111,FALSE,TRUE,2016-09-01
416004831,2016,5,32.5051388888889,FALSE,TRUE,2016-05-01
510061000,2016,5,75.9001388888889,FALSE,TRUE,2016-05-01
529004000,2016,5,180.601111111111,TRUE,TRUE,2016-05-01
431503000,2016,5,174.636944444444,FALSE,TRUE,2016-05-01
416411000,2016,5,203.135972222222,FALSE,TRUE,2016-05-01
431914000,2016,5,103.381388888889,FALSE,TRUE,2016-05-01
412500156,2016,5,629.021805555555,FALSE,TRUE,2016-05-01
510065000,2016,5,161.885138888889,FALSE,TRUE,2016-05-01
412371208,2016,5,29.0502777777778,FALSE,TRUE,2016-05-01
416043800,2016,5,31.6236111111111,FALSE,TRUE,2016-05-01
432549000,2016,5,147.995972222222,FALSE,TRUE,2016-05-01
431399000,2016,5,13.5245833333333,FALSE,TRUE,2016-05-01
416247900,2016,5,132.956388888889,FALSE,TRUE,2016-05-01
548487100,2016,5,127.711944444444,FALSE,TRUE,2016-05-01
432708000,2016,5,136.080694444444,FALSE,TRUE,2016-05-01
432984000,2016,5,296.333055555556,FALSE,TRUE,2016-05-01
416240900,2016,5,140.631111111111,FALSE,TRUE,2016-05-01
366020000,2016,8,193.710555555556,FALSE,TRUE,2016-08-01
431503000,2016,8,152.577361111111,FALSE,TRUE,2016-08-01
412926000,2016,8,147.826944444444,FALSE,TRUE,2016-08-01
412691520,2016,8,486.795555555556,FALSE,TRUE,2016-08-01
553111759,2016,8,153.138194444444,FALSE,TRUE,2016-08-01
416247900,2016,8,169.666666666667,FALSE,TRUE,2016-08-01
533111749,2016,8,109.783472222222,FALSE,TRUE,2016-08-01
553111733,2016,8,186.510138888889,FALSE,TRUE,2016-08-01
416240900,2016,8,254.57875,FALSE,TRUE,2016-08-01
412371208,2016,8,493.443472222222,FALSE,TRUE,2016-08-01
431600275,2016,8,635.255277777778,FALSE,TRUE,2016-08-01
412679230,2016,8,618.63625,FALSE,TRUE,2016-08-01
432388000,2016,8,2.84972222222222,FALSE,TRUE,2016-08-01
412420905,2016,8,636.3625,FALSE,TRUE,2016-08-01
416004453,2016,8,500.219305555555,FALSE,TRUE,2016-08-01
412460279,2016,8,716.667083333333,FALSE,TRUE,2016-08-01
412420435,2016,8,518.603472222222,FALSE,TRUE,2016-08-01
441072000,2016,8,741.645694444445,FALSE,TRUE,2016-08-01
416002545,2016,8,311.040694444445,FALSE,TRUE,2016-08-01
440772000,2016,8,615.382777777778,FALSE,TRUE,2016-08-01
412200078,2016,8,553.834861111111,FALSE,TRUE,2016-08-01
412420851,2016,8,593.0375,FALSE,TRUE,2016-08-01
412500156,2016,8,607.0825,FALSE,TRUE,2016-08-01
412420848,2016,8,648.300555555556,FALSE,TRUE,2016-08-01
412331122,2016,8,542.642916666667,FALSE,TRUE,2016-08-01
520130000,2016,8,663.775138888889,FALSE,TRUE,2016-08-01
576699000,2016,8,435.082361111111,FALSE,TRUE,2016-08-01
416232500,2016,8,663.434444444444,FALSE,TRUE,2016-08-01
577308000,2016,8,685.876805555555,FALSE,TRUE,2016-08-01
412500157,2016,8,438.709722222222,FALSE,TRUE,2016-08-01
412695550,2016,8,647.709722222222,FALSE,TRUE,2016-08-01
412302021,2016,8,552.079305555555,FALSE,TRUE,2016-08-01
412440032,2016,8,561.516944444444,FALSE,TRUE,2016-08-01
412440031,2016,8,647.986944444445,FALSE,TRUE,2016-08-01
577309000,2016,8,408.735416666667,FALSE,TRUE,2016-08-01
412674190,2016,8,569.279444444444,FALSE,TRUE,2016-08-01
416119800,2016,8,594.355972222222,FALSE,TRUE,2016-08-01
416004299,2016,8,524.704444444444,FALSE,TRUE,2016-08-01
440339000,2016,8,704.307638888889,FALSE,TRUE,2016-08-01
416091900,2016,8,623.086111111111,FALSE,TRUE,2016-08-01
416002232,2016,8,670.973472222222,FALSE,TRUE,2016-08-01
431795000,2016,8,295.822083333333,FALSE,TRUE,2016-08-01
416231500,2016,8,712.333472222222,FALSE,TRUE,2016-08-01
431680000,2016,8,418.860555555556,FALSE,TRUE,2016-08-01
416003955,2016,8,455.997916666667,FALSE,TRUE,2016-08-01
431703710,2016,8,648.845694444444,FALSE,TRUE,2016-08-01
431070000,2016,8,654.598611111111,FALSE,TRUE,2016-08-01
416154700,2016,8,372.4875,FALSE,TRUE,2016-08-01
412209233,2016,8,388.922638888889,FALSE,TRUE,2016-08-01
416199800,2016,8,479.7175,FALSE,TRUE,2016-08-01
416004268,2016,8,463.100416666667,FALSE,TRUE,2016-08-01
520225000,2016,8,698.865277777778,FALSE,TRUE,2016-08-01
