"post","treated","baci_relaxed","baci_strict","flag","mmsi","year","year_c","month","month_c","date","hours","gear"
TRUE,FALSE,TRUE,TRUE,"CHN",412926000,2015,"2015",1,"1",2015-01-01,182.498333333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",413034000,2015,"2015",1,"1",2015-01-01,52.7661111111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",413298000,2015,"2015",1,"1",2015-01-01,32.0404166666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416001500,2015,"2015",1,"1",2015-01-01,229.115694444444,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416238700,2015,"2015",1,"1",2015-01-01,205.409305555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416238800,2015,"2015",1,"1",2015-01-01,287.519027777778,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416242900,2015,"2015",1,"1",2015-01-01,254.400694444444,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416501000,2015,"2015",1,"1",2015-01-01,230.792361111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416506000,2015,"2015",1,"1",2015-01-01,24.0134722222222,"purse_seines"
TRUE,FALSE,FALSE,FALSE,"TWN",416836000,2015,"2015",1,"1",2015-01-01,243.537361111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416899000,2015,"2015",1,"1",2015-01-01,265.4,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"JPN",432261000,2015,"2015",1,"1",2015-01-01,225.865,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"KOR",440226000,2015,"2015",1,"1",2015-01-01,105.59875,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"FSM",510056000,2015,"2015",1,"1",2015-01-01,321.787361111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060007,2015,"2015",1,"1",2015-01-01,363.123472222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060008,2015,"2015",1,"1",2015-01-01,272.167638888889,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060015,2015,"2015",1,"1",2015-01-01,189.441805555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060016,2015,"2015",1,"1",2015-01-01,237.451666666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060017,2015,"2015",1,"1",2015-01-01,232.17625,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060019,2015,"2015",1,"1",2015-01-01,229.417361111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"PNG",553111735,2015,"2015",1,"1",2015-01-01,217.344861111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"ECU",735057587,2015,"2015",1,"1",2015-01-01,68.5134722222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"ECU",735057638,2015,"2015",1,"1",2015-01-01,206.310416666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"",9102875,2015,"2015",2,"2",2015-02-01,429.610833333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412209233,2015,"2015",2,"2",2015-02-01,544.783611111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412209234,2015,"2015",2,"2",2015-02-01,504.819166666667,"drifting_longlines"
TRUE,FALSE,FALSE,FALSE,"CHN",412270001,2015,"2015",2,"2",2015-02-01,176.506111111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412329416,2015,"2015",2,"2",2015-02-01,319.64375,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412331027,2015,"2015",2,"2",2015-02-01,478.381666666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412331031,2015,"2015",2,"2",2015-02-01,451.934722222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412331032,2015,"2015",2,"2",2015-02-01,350.399305555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371178,2015,"2015",2,"2",2015-02-01,595.983888888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371197,2015,"2015",2,"2",2015-02-01,265.913472222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371198,2015,"2015",2,"2",2015-02-01,329.3975,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420197,2015,"2015",2,"2",2015-02-01,585.654722222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420239,2015,"2015",2,"2",2015-02-01,269.234166666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420435,2015,"2015",2,"2",2015-02-01,25.0102777777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420796,2015,"2015",2,"2",2015-02-01,501.317916666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420848,2015,"2015",2,"2",2015-02-01,612.26625,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420851,2015,"2015",2,"2",2015-02-01,418.347361111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420862,2015,"2015",2,"2",2015-02-01,520.353055555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420905,2015,"2015",2,"2",2015-02-01,545.799722222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420911,2015,"2015",2,"2",2015-02-01,483.00875,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420914,2015,"2015",2,"2",2015-02-01,487.082916666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420915,2015,"2015",2,"2",2015-02-01,365.633055555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,NA,412674190,2015,"2015",2,"2",2015-02-01,48.3418055555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,NA,412676580,2015,"2015",2,"2",2015-02-01,112.979027777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412695550,2015,"2015",2,"2",2015-02-01,8.2325,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412695560,2015,"2015",2,"2",2015-02-01,529.190972222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412695580,2015,"2015",2,"2",2015-02-01,672.838472222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412695630,2015,"2015",2,"2",2015-02-01,261.683194444444,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002195,2015,"2015",2,"2",2015-02-01,594.646805555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002374,2015,"2015",2,"2",2015-02-01,237.864722222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002545,2015,"2015",2,"2",2015-02-01,152.473611111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002681,2015,"2015",2,"2",2015-02-01,205.072638888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002768,2015,"2015",2,"2",2015-02-01,54.1430555555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416003074,2015,"2015",2,"2",2015-02-01,516.557916666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416003089,2015,"2015",2,"2",2015-02-01,280.915972222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416003561,2015,"2015",2,"2",2015-02-01,287.052777777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004073,2015,"2015",2,"2",2015-02-01,500.349444444444,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004369,2015,"2015",2,"2",2015-02-01,402.079305555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004582,2015,"2015",2,"2",2015-02-01,316.611944444444,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004583,2015,"2015",2,"2",2015-02-01,330.175833333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004594,2015,"2015",2,"2",2015-02-01,604.325416666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416010900,2015,"2015",2,"2",2015-02-01,649.852361111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416119800,2015,"2015",2,"2",2015-02-01,645.57875,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416154700,2015,"2015",2,"2",2015-02-01,587.731111111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416234900,2015,"2015",2,"2",2015-02-01,423.624722222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,NA,416239700,2015,"2015",2,"2",2015-02-01,52.1793055555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416306430,2015,"2015",2,"2",2015-02-01,472.330972222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416306451,2015,"2015",2,"2",2015-02-01,510.979027777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431070000,2015,"2015",2,"2",2015-02-01,436.898472222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431101320,2015,"2015",2,"2",2015-02-01,370.86875,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431206000,2015,"2015",2,"2",2015-02-01,671.328888888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431700030,2015,"2015",2,"2",2015-02-01,612.121388888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431700060,2015,"2015",2,"2",2015-02-01,618.904305555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431725000,2015,"2015",2,"2",2015-02-01,648.059166666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431798000,2015,"2015",2,"2",2015-02-01,594.860833333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440731000,2015,"2015",2,"2",2015-02-01,454.635138888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440934000,2015,"2015",2,"2",2015-02-01,386.91125,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440944000,2015,"2015",2,"2",2015-02-01,407.357361111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440946000,2015,"2015",2,"2",2015-02-01,477.552916666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",441072000,2015,"2015",2,"2",2015-02-01,456.219861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",441584000,2015,"2015",2,"2",2015-02-01,406.849861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"FJI",520225000,2015,"2015",2,"2",2015-02-01,254.193888888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"FJI",520243000,2015,"2015",2,"2",2015-02-01,587.554305555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"",568169862,2015,"2015",2,"2",2015-02-01,197.977083333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"",709750116,2015,"2015",2,"2",2015-02-01,321.24375,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"ESP",224782000,2015,"2015",2,"2",2015-02-01,17.9629166666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"USA",338074000,2015,"2015",2,"2",2015-02-01,218.200555555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"USA",338394000,2015,"2015",2,"2",2015-02-01,131.323055555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MEX",345050700,2015,"2015",2,"2",2015-02-01,250.253611111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"USA",366020000,2015,"2015",2,"2",2015-02-01,191.444861111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,NA,367179000,2015,"2015",2,"2",2015-02-01,35.7058333333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"USA",367767000,2015,"2015",2,"2",2015-02-01,182.649166666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371181,2015,"2015",2,"2",2015-02-01,301.791527777778,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371182,2015,"2015",2,"2",2015-02-01,284.221111111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",412439605,2015,"2015",2,"2",2015-02-01,237.973472222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",413034000,2015,"2015",2,"2",2015-02-01,3.70833333333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",413298000,2015,"2015",2,"2",2015-02-01,288.427222222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416001500,2015,"2015",2,"2",2015-02-01,253.620555555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416238700,2015,"2015",2,"2",2015-02-01,172.953611111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416238800,2015,"2015",2,"2",2015-02-01,77.4775,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416242900,2015,"2015",2,"2",2015-02-01,204.429166666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416501000,2015,"2015",2,"2",2015-02-01,305.034722222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416506000,2015,"2015",2,"2",2015-02-01,219.875416666667,"purse_seines"
TRUE,FALSE,FALSE,FALSE,"TWN",416836000,2015,"2015",2,"2",2015-02-01,109.381388888889,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416899000,2015,"2015",2,"2",2015-02-01,126.1175,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"JPN",432261000,2015,"2015",2,"2",2015-02-01,244.409305555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"KOR",440226000,2015,"2015",2,"2",2015-02-01,90.6475,"purse_seines"
TRUE,FALSE,TRUE,TRUE,NA,440822000,2015,"2015",2,"2",2015-02-01,36.4736111111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"FSM",510056000,2015,"2015",2,"2",2015-02-01,213.430972222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060007,2015,"2015",2,"2",2015-02-01,160.408472222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060008,2015,"2015",2,"2",2015-02-01,143.489027777778,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060015,2015,"2015",2,"2",2015-02-01,184.9175,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060016,2015,"2015",2,"2",2015-02-01,241.464861111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060017,2015,"2015",2,"2",2015-02-01,167.902083333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060019,2015,"2015",2,"2",2015-02-01,66.0354166666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"PNG",553111735,2015,"2015",2,"2",2015-02-01,196.352777777778,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"ECU",735057587,2015,"2015",2,"2",2015-02-01,155.170555555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"ECU",735057638,2015,"2015",2,"2",2015-02-01,168.114027777778,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"",9102875,2015,"2015",3,"3",2015-03-01,604.188194444444,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412209233,2015,"2015",3,"3",2015-03-01,691.241805555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412209234,2015,"2015",3,"3",2015-03-01,320.364166666667,"drifting_longlines"
TRUE,FALSE,FALSE,FALSE,"CHN",412270001,2015,"2015",3,"3",2015-03-01,336.235138888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412329416,2015,"2015",3,"3",2015-03-01,522.165277777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412331027,2015,"2015",3,"3",2015-03-01,712.804861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412331031,2015,"2015",3,"3",2015-03-01,588.0375,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412331032,2015,"2015",3,"3",2015-03-01,464.318888888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371178,2015,"2015",3,"3",2015-03-01,578.717777777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371191,2015,"2015",3,"3",2015-03-01,14.9318055555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371192,2015,"2015",3,"3",2015-03-01,40.6623611111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371197,2015,"2015",3,"3",2015-03-01,2.44138888888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371198,2015,"2015",3,"3",2015-03-01,633.494027777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420197,2015,"2015",3,"3",2015-03-01,657.873888888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420239,2015,"2015",3,"3",2015-03-01,703.719861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420435,2015,"2015",3,"3",2015-03-01,585.211805555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420796,2015,"2015",3,"3",2015-03-01,392.575694444444,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420848,2015,"2015",3,"3",2015-03-01,493.580833333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420851,2015,"2015",3,"3",2015-03-01,357.051527777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420862,2015,"2015",3,"3",2015-03-01,454.350833333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420905,2015,"2015",3,"3",2015-03-01,576.046388888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420911,2015,"2015",3,"3",2015-03-01,420.906111111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420914,2015,"2015",3,"3",2015-03-01,349.394027777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412420915,2015,"2015",3,"3",2015-03-01,498.714305555556,"drifting_longlines"
TRUE,FALSE,FALSE,FALSE,"CHN",412460278,2015,"2015",3,"3",2015-03-01,40.8470833333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,NA,412676580,2015,"2015",3,"3",2015-03-01,646.313333333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412695550,2015,"2015",3,"3",2015-03-01,404.431388888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412695560,2015,"2015",3,"3",2015-03-01,488.624861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"CHN",412695580,2015,"2015",3,"3",2015-03-01,647.765277777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002195,2015,"2015",3,"3",2015-03-01,572.164166666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002374,2015,"2015",3,"3",2015-03-01,215.879166666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002545,2015,"2015",3,"3",2015-03-01,663.048194444444,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416002681,2015,"2015",3,"3",2015-03-01,76.2911111111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416003074,2015,"2015",3,"3",2015-03-01,602.337222222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416003089,2015,"2015",3,"3",2015-03-01,490.133333333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416003561,2015,"2015",3,"3",2015-03-01,713.609305555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416003822,2015,"2015",3,"3",2015-03-01,141.408888888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004073,2015,"2015",3,"3",2015-03-01,649.0275,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004369,2015,"2015",3,"3",2015-03-01,410.416527777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004582,2015,"2015",3,"3",2015-03-01,541.239861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004583,2015,"2015",3,"3",2015-03-01,72.4886111111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416004594,2015,"2015",3,"3",2015-03-01,250.496388888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416010900,2015,"2015",3,"3",2015-03-01,512.070277777778,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416119800,2015,"2015",3,"3",2015-03-01,513.477638888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416154700,2015,"2015",3,"3",2015-03-01,200.048472222222,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416234900,2015,"2015",3,"3",2015-03-01,5.85805555555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416306430,2015,"2015",3,"3",2015-03-01,541.627083333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"TWN",416306451,2015,"2015",3,"3",2015-03-01,555.975138888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431070000,2015,"2015",3,"3",2015-03-01,379.325833333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431101320,2015,"2015",3,"3",2015-03-01,497.674305555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431206000,2015,"2015",3,"3",2015-03-01,218.524861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431253000,2015,"2015",3,"3",2015-03-01,151.986388888889,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431700030,2015,"2015",3,"3",2015-03-01,327.15,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431700060,2015,"2015",3,"3",2015-03-01,413.383611111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431725000,2015,"2015",3,"3",2015-03-01,671.394861111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",431798000,2015,"2015",3,"3",2015-03-01,664.737916666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"JPN",432984000,2015,"2015",3,"3",2015-03-01,2.53666666666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,NA,440280000,2015,"2015",3,"3",2015-03-01,13.9083333333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440731000,2015,"2015",3,"3",2015-03-01,538.004583333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440934000,2015,"2015",3,"3",2015-03-01,466.198611111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440944000,2015,"2015",3,"3",2015-03-01,621.668055555556,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",440946000,2015,"2015",3,"3",2015-03-01,444.074444444444,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",441072000,2015,"2015",3,"3",2015-03-01,480.46375,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"KOR",441584000,2015,"2015",3,"3",2015-03-01,567.095416666667,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"FJI",520225000,2015,"2015",3,"3",2015-03-01,506.02625,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"FJI",520243000,2015,"2015",3,"3",2015-03-01,480.302361111111,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"",568169862,2015,"2015",3,"3",2015-03-01,694.589583333333,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"",709750116,2015,"2015",3,"3",2015-03-01,347.38875,"drifting_longlines"
TRUE,FALSE,TRUE,TRUE,"USA",338074000,2015,"2015",3,"3",2015-03-01,255.774305555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"USA",338394000,2015,"2015",3,"3",2015-03-01,207.963888888889,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MEX",345050700,2015,"2015",3,"3",2015-03-01,246.579583333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"USA",366020000,2015,"2015",3,"3",2015-03-01,162.942361111111,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"USA",367767000,2015,"2015",3,"3",2015-03-01,3.14263888888889,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",412328729,2015,"2015",3,"3",2015-03-01,8.15083333333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371181,2015,"2015",3,"3",2015-03-01,246.845138888889,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",412371182,2015,"2015",3,"3",2015-03-01,206.736944444444,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",412439605,2015,"2015",3,"3",2015-03-01,363.290277777778,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",413034000,2015,"2015",3,"3",2015-03-01,88.3805555555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"CHN",413298000,2015,"2015",3,"3",2015-03-01,5.34194444444444,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416001500,2015,"2015",3,"3",2015-03-01,94.8588888888889,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416238700,2015,"2015",3,"3",2015-03-01,182.325833333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416238800,2015,"2015",3,"3",2015-03-01,161.877916666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416242900,2015,"2015",3,"3",2015-03-01,177.341805555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416501000,2015,"2015",3,"3",2015-03-01,127.395416666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"TWN",416506000,2015,"2015",3,"3",2015-03-01,140.731944444444,"purse_seines"
TRUE,FALSE,FALSE,FALSE,"TWN",416836000,2015,"2015",3,"3",2015-03-01,142.241666666667,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"JPN",432261000,2015,"2015",3,"3",2015-03-01,63.1618055555556,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"FSM",510056000,2015,"2015",3,"3",2015-03-01,115.277083333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060007,2015,"2015",3,"3",2015-03-01,167.539722222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060008,2015,"2015",3,"3",2015-03-01,207.71625,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060015,2015,"2015",3,"3",2015-03-01,244.228194444444,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060016,2015,"2015",3,"3",2015-03-01,184.057638888889,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"MHL",538060017,2015,"2015",3,"3",2015-03-01,214.885,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"PNG",553111735,2015,"2015",3,"3",2015-03-01,288.304444444444,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"ECU",735057587,2015,"2015",3,"3",2015-03-01,25.9697222222222,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"ECU",735057638,2015,"2015",3,"3",2015-03-01,15.7820833333333,"purse_seines"
TRUE,FALSE,TRUE,TRUE,"",9102875,2015,"2015",4,"4",2015-04-01,605.403055555556,"drifting_longlines"
