mmsi,year,inferred_label,label_score,inferred_label_allyears,iso3
440715000,2012,purse_seines,0.997309952974,purse_seines,KOR
440644000,2013,,,purse_seines,KOR
440671000,2016,purse_seines,0.999941706657,purse_seines,KOR
440990000,2014,purse_seines,0.999188423157,purse_seines,KOR
440104000,2016,purse_seines,0.998783886433,purse_seines,KOR
440975000,2013,purse_seines,0.999834507704,purse_seines,KOR
441166000,2015,purse_seines,0.993856370449,purse_seines,KOR
441930000,2016,purse_seines,0.997676461935,purse_seines,KOR
440479000,2016,purse_seines,0.999967217445,purse_seines,KOR
441837000,2015,purse_seines,0.997377634048,purse_seines,KOR
441024000,2013,purse_seines,0.999669075012,purse_seines,KOR
440195000,2014,purse_seines,0.999661922455,purse_seines,KOR
440233000,2014,purse_seines,0.997193068266,purse_seines,KOR
440968000,2012,purse_seines,0.999223828316,purse_seines,KOR
440450000,2016,purse_seines,0.999956250191,purse_seines,KOR
440542000,2015,purse_seines,0.999997675419,purse_seines,KOR
440450000,2012,purse_seines,0.9997356534,purse_seines,KOR
440990000,2012,purse_seines,0.999819904566,purse_seines,KOR
440053000,2015,purse_seines,0.999142974615,purse_seines,KOR
440492000,2014,purse_seines,0.999891012907,purse_seines,KOR
441853000,2013,purse_seines,0.99974539876,purse_seines,KOR
440195000,2015,purse_seines,0.999668091536,purse_seines,KOR
440968000,2013,purse_seines,0.999977707863,purse_seines,KOR
440823000,2016,purse_seines,0.999688088894,purse_seines,KOR
441166000,2014,purse_seines,0.999653846025,purse_seines,KOR
441675000,2014,purse_seines,0.99847471714,purse_seines,KOR
440233000,2012,purse_seines,0.99920001626,purse_seines,KOR
441837000,2016,purse_seines,0.552324876189,purse_seines,KOR
440644000,2016,purse_seines,0.99781408906,purse_seines,KOR
440104000,2014,purse_seines,0.947710543871,purse_seines,KOR
440542000,2013,purse_seines,0.99972781539,purse_seines,KOR
440492000,2016,purse_seines,0.999925613403,purse_seines,KOR
441930000,2013,,,purse_seines,KOR
441853000,2014,purse_seines,0.983995318413,purse_seines,KOR
440195000,2016,purse_seines,0.501764469198,purse_seines,KOR
441675000,2012,purse_seines,0.999664068222,purse_seines,KOR
440990000,2015,purse_seines,0.999635696411,purse_seines,KOR
440826000,2014,purse_seines,0.962079823017,purse_seines,KOR
441930000,2015,purse_seines,0.99952340126,purse_seines,KOR
440233000,2015,purse_seines,0.998741477728,purse_seines,KOR
440990000,2013,purse_seines,0.999420642853,purse_seines,KOR
441024000,2016,purse_seines,0.997995734215,purse_seines,KOR
441066000,2016,purse_seines,0.999942481518,purse_seines,KOR
441446000,2016,purse_seines,0.999996304512,purse_seines,KOR
440671000,2014,purse_seines,0.99853771925,purse_seines,KOR
440462000,2012,purse_seines,0.999656736851,purse_seines,KOR
440410000,2014,purse_seines,0.985027641058,purse_seines,KOR
440108000,2016,trawlers,0.502377593424,squid_jigger,KOR
441680000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440963000,2015,drifting_longlines,1.0,drifting_longlines,KOR
441043000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440987000,2014,drifting_longlines,1.0,drifting_longlines,KOR
441811000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440920000,2013,drifting_longlines,1.0,drifting_longlines,KOR
441081000,2012,drifting_longlines,0.999999880791,drifting_longlines,KOR
440705000,2014,drifting_longlines,0.999957919121,drifting_longlines,KOR
440894000,2014,drifting_longlines,0.999999523163,drifting_longlines,KOR
440858000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440780000,2014,drifting_longlines,0.999999940395,drifting_longlines,KOR
440986000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440992000,2013,drifting_longlines,0.999999940395,drifting_longlines,KOR
440623000,2016,drifting_longlines,0.99999922514,drifting_longlines,KOR
440919000,2014,drifting_longlines,0.999879568815,drifting_longlines,KOR
440895000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440522000,2015,drifting_longlines,0.999999880791,drifting_longlines,KOR
440620000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440549000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440549000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440645000,2014,drifting_longlines,0.999999880791,drifting_longlines,KOR
440617000,2012,drifting_longlines,1.0,drifting_longlines,KOR
441483000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440641000,2012,drifting_longlines,0.999999642372,drifting_longlines,KOR
440624000,2013,drifting_longlines,0.999981403351,drifting_longlines,KOR
441811000,2015,drifting_longlines,0.999999940395,drifting_longlines,KOR
440801000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440590000,2015,drifting_longlines,0.999998569489,drifting_longlines,KOR
440894000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440623000,2014,drifting_longlines,0.999556750059,drifting_longlines,KOR
440952000,2015,drifting_longlines,1.0,drifting_longlines,KOR
441660000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440894000,2015,drifting_longlines,0.999999821186,drifting_longlines,KOR
440670000,2014,drifting_longlines,0.999855160713,drifting_longlines,KOR
441098000,2015,drifting_longlines,0.999470621347,drifting_longlines,KOR
441811000,2014,drifting_longlines,0.999999642372,drifting_longlines,KOR
440950000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440900000,2015,drifting_longlines,0.999999880791,drifting_longlines,KOR
440781000,2016,drifting_longlines,0.999999880791,drifting_longlines,KOR
440656000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440820000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440055000,2012,drifting_longlines,0.999998450279,drifting_longlines,KOR
440787000,2012,drifting_longlines,0.999999940395,drifting_longlines,KOR
440809000,2016,drifting_longlines,0.999994754791,drifting_longlines,KOR
440636000,2012,drifting_longlines,0.999999880791,drifting_longlines,KOR
440733000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440808000,2013,drifting_longlines,0.930053144693,drifting_longlines,KOR
441483000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440656000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440952000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440089000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440647000,2015,drifting_longlines,0.999999344349,drifting_longlines,KOR
440647000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440236000,2013,drifting_longlines,0.999999701977,drifting_longlines,KOR
440941000,2013,drifting_longlines,0.999983787537,drifting_longlines,KOR
440704000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440773000,2012,drifting_longlines,0.999998271465,drifting_longlines,KOR
440574000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440045000,2013,drifting_longlines,1.0,drifting_longlines,KOR
441241000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440656000,2016,drifting_longlines,0.999997258186,drifting_longlines,KOR
440654000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440584000,2014,drifting_longlines,0.999999821186,drifting_longlines,KOR
441241000,2014,drifting_longlines,0.999999523163,drifting_longlines,KOR
441660000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440987000,2015,drifting_longlines,1.0,drifting_longlines,KOR
441536000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440936000,2013,drifting_longlines,0.999999880791,drifting_longlines,KOR
440703000,2012,drifting_longlines,0.999999940395,drifting_longlines,KOR
441241000,2013,drifting_longlines,1.0,drifting_longlines,KOR
441374000,2012,drifting_longlines,0.999999701977,drifting_longlines,KOR
440055000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440246000,2014,drifting_longlines,0.974278748035,drifting_longlines,KOR
441090000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440590000,2012,drifting_longlines,0.999992728233,drifting_longlines,KOR
440646000,2014,drifting_longlines,0.999984145164,drifting_longlines,KOR
441650000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440788000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440604000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440624000,2012,drifting_longlines,0.999999523163,drifting_longlines,KOR
440239000,2013,drifting_longlines,0.895481139421,drifting_longlines,KOR
440792000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440623000,2013,drifting_longlines,0.997513771057,drifting_longlines,KOR
440919000,2013,reefer,0.354659348726,drifting_longlines,KOR
440919000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440820000,2013,,,drifting_longlines,KOR
440648000,2012,drifting_longlines,1.0,drifting_longlines,KOR
441811000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440669000,2013,drifting_longlines,0.500003855464,drifting_longlines,KOR
441812000,2014,drifting_longlines,1.0,drifting_longlines,KOR
441084000,2014,drifting_longlines,0.999999642372,drifting_longlines,KOR
440645000,2016,drifting_longlines,0.999999940395,drifting_longlines,KOR
440617000,2015,drifting_longlines,0.999999344349,drifting_longlines,KOR
440549000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440517000,2015,drifting_longlines,1.0,drifting_longlines,KOR
441644000,2014,drifting_longlines,0.999999880791,drifting_longlines,KOR
440931000,2015,drifting_longlines,0.999999165535,drifting_longlines,KOR
440927000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440987000,2016,drifting_longlines,0.999995708466,drifting_longlines,KOR
440801000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440952000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440792000,2014,drifting_longlines,1.0,drifting_longlines,KOR
441047000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440808000,2012,drifting_longlines,0.999999880791,drifting_longlines,KOR
440782000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440986000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440792000,2013,drifting_longlines,1.0,drifting_longlines,KOR
441018000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440958000,2013,drifting_longlines,0.99945050478,drifting_longlines,KOR
440648000,2013,drifting_longlines,0.999999523163,drifting_longlines,KOR
440549000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440780000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440926000,2012,drifting_longlines,0.99995726347,drifting_longlines,KOR
440935000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440504000,2015,drifting_longlines,0.999999761581,drifting_longlines,KOR
441098000,2013,drifting_longlines,0.999999940395,drifting_longlines,KOR
440935000,2016,drifting_longlines,0.999997854233,drifting_longlines,KOR
440780000,2016,drifting_longlines,0.999999940395,drifting_longlines,KOR
440648000,2016,drifting_longlines,0.999999940395,drifting_longlines,KOR
440810000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440895000,2012,drifting_longlines,1.0,drifting_longlines,KOR
441650000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440858000,2015,drifting_longlines,1.0,drifting_longlines,KOR
441660000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440590000,2014,drifting_longlines,0.999999940395,drifting_longlines,KOR
440821000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440781000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440636000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440787000,2015,drifting_longlines,0.572083845735,drifting_longlines,KOR
440941000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440641000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440504000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440590000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440705000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440574000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440992000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440281000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440765000,2015,drifting_longlines,0.999999463558,drifting_longlines,KOR
440926000,2013,drifting_longlines,1.0,drifting_longlines,KOR
441043000,2014,drifting_longlines,1.0,drifting_longlines,KOR
441090000,2016,drifting_longlines,0.99389487505,drifting_longlines,KOR
441084000,2013,drifting_longlines,0.999996602535,drifting_longlines,KOR
441062000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440895000,2014,drifting_longlines,0.999992787838,drifting_longlines,KOR
441098000,2014,drifting_longlines,0.999997437,drifting_longlines,KOR
440504000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440926000,2015,drifting_longlines,0.999998807907,drifting_longlines,KOR
440645000,2013,drifting_longlines,1.0,drifting_longlines,KOR
441680000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440895000,2013,drifting_longlines,0.999985277653,drifting_longlines,KOR
441251000,2015,drifting_longlines,0.999999165535,drifting_longlines,KOR
440656000,2014,drifting_longlines,0.999679237604,drifting_longlines,KOR
440778000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440636000,2014,drifting_longlines,0.999690592289,drifting_longlines,KOR
440503000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440654000,2013,drifting_longlines,0.98877120018,drifting_longlines,KOR
440733000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440703000,2016,drifting_longlines,0.999999940395,drifting_longlines,KOR
440846000,2013,drifting_longlines,0.964203625917,drifting_longlines,KOR
441650000,2015,drifting_longlines,0.999999940395,drifting_longlines,KOR
440705000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440987654,2013,drifting_longlines,0.787548810244,drifting_longlines,KOR
441660000,2016,drifting_longlines,1.0,drifting_longlines,KOR
441644000,2013,drifting_longlines,0.999999821186,drifting_longlines,KOR
441869000,2014,drifting_longlines,1.0,drifting_longlines,KOR
441374000,2014,drifting_longlines,0.999999940395,drifting_longlines,KOR
440584000,2013,drifting_longlines,0.999999940395,drifting_longlines,KOR
440781000,2013,drifting_longlines,0.999989628792,drifting_longlines,KOR
440886000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440646000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440792000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440846000,2012,drifting_longlines,0.999989271164,drifting_longlines,KOR
440517000,2013,drifting_longlines,0.999996542931,drifting_longlines,KOR
440751000,2012,drifting_longlines,0.999999940395,drifting_longlines,KOR
440654000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440636000,2015,drifting_longlines,0.999950885773,drifting_longlines,KOR
440504000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440648000,2015,drifting_longlines,0.999999463558,drifting_longlines,KOR
441680000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440777000,2013,drifting_longlines,0.999195992947,drifting_longlines,KOR
440894000,2016,drifting_longlines,0.999999940395,drifting_longlines,KOR
441680000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440604000,2014,drifting_longlines,0.999997735023,drifting_longlines,KOR
440595000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440704000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440648000,2014,drifting_longlines,0.999764442444,drifting_longlines,KOR
440936000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440773000,2014,drifting_longlines,0.999992787838,drifting_longlines,KOR
440807000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440807000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440992000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440055000,2016,drifting_longlines,0.999999403954,drifting_longlines,KOR
440089000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440765000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440620000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440931000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440936000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440894000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440935000,2012,drifting_longlines,0.999999880791,drifting_longlines,KOR
440584000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440045000,2012,drifting_longlines,1.0,drifting_longlines,KOR
441018000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440751000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440821000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440503000,2015,drifting_longlines,1.0,drifting_longlines,KOR
440858000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440770000,2016,drifting_longlines,0.999999821186,drifting_longlines,KOR
440636000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440236000,2016,drifting_longlines,1.0,drifting_longlines,KOR
440703000,2013,drifting_longlines,1.0,drifting_longlines,KOR
440788000,2014,drifting_longlines,0.999999344349,drifting_longlines,KOR
440920000,2016,drifting_longlines,1.0,drifting_longlines,KOR
441084000,2012,drifting_longlines,0.999936461449,drifting_longlines,KOR
440055000,2013,,,drifting_longlines,KOR
440900000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440919000,2012,drifting_longlines,0.999999582767,drifting_longlines,KOR
440584000,2012,drifting_longlines,0.999999940395,drifting_longlines,KOR
441251000,2013,drifting_longlines,0.999999821186,drifting_longlines,KOR
440778000,2016,,,drifting_longlines,KOR
440933000,2012,drifting_longlines,1.0,drifting_longlines,KOR
440954000,2014,drifting_longlines,1.0,drifting_longlines,KOR
440809000,2014,drifting_longlines,0.999900907278,drifting_longlines,KOR
441536000,2013,drifting_longlines,0.999997913837,drifting_longlines,KOR
440820000,2016,drifting_longlines,0.999999821186,drifting_longlines,KOR
365878412,2015,purse_seines,0.99925994873,purse_seines,
36764000,2016,purse_seines,0.998437911272,purse_seines,
36764000,2015,purse_seines,0.999085366726,purse_seines,
36764000,2014,purse_seines,0.999460697174,purse_seines,
444080710,2012,purse_seines,0.999719053507,purse_seines,
365878412,2016,purse_seines,0.998524874449,purse_seines,
452005511,2015,purse_seines,0.999660432339,purse_seines,
444080710,2014,purse_seines,0.999834388494,purse_seines,
367463000,2015,purse_seines,0.999927103519,purse_seines,USA
367359220,2016,,,purse_seines,USA
367666000,2016,purse_seines,0.997107088566,purse_seines,USA
366827000,2014,purse_seines,0.998751521111,purse_seines,USA
338622000,2013,purse_seines,0.507375873625,purse_seines,USA
303137000,2016,purse_seines,0.998661994934,purse_seines,USA
366827000,2013,purse_seines,0.878193169832,purse_seines,USA
367359220,2013,purse_seines,0.999786555767,purse_seines,USA
338013000,2016,purse_seines,0.763075470924,purse_seines,USA
366927000,2012,purse_seines,0.997970700264,purse_seines,USA
368489000,2014,purse_seines,0.998607337475,purse_seines,USA
366878000,2016,purse_seines,0.998206317425,purse_seines,USA
303137000,2013,purse_seines,0.97798281908,purse_seines,USA
338712000,2014,purse_seines,0.995251506567,purse_seines,USA
